69,12,63,39,16,3,56,62,38,87,20,83,96,22,2,84,84,47,37,74,94,84,58,39,11,36,4,94,3,14,10,37,99,35,44,14,74,88,29,34,87,53,17,35,23,70,71,94,8,33,34,46,8,25,36,74,42,31,79,74,19,69,88,59,92,30,25,88,85,87,30,29,68,7,8,54,54,83,8,25,66,87,72,97,98,47,46,28,68,11,61,29,60,44,9,56,18,82,64,11,8
70,67,30,38,86,46,16,80,3,20,75,82,79,45,32,14,43,59,15,53,99,53,69,31,93,66,75,12,74,17,65,35,82,19,23,77,22,26,77,35,66,23,77,42,52,69,95,28,22,77,30,43,33,23,52,51,18,4,83,13,33,43,2,60,50,26,54,99,38,57,29,100,33,9,71,51,53,64,11,40,63,75,0,69,59,48,3,50,58,84,40,3,94,88,66,46,44,67,30,7,65
71,71,23,36,64,57,21,10,46,25,1,78,56,98,100,98,86,23,58,64,85,79,28,68,23,6,45,51,50,7,59,69,4,77,26,16,11,17,91,50,82,45,17,0,1,88,31,84,84,27,42,63,87,55,100,73,62,97,97,68,46,24,33,78,14,96,16,47,1,80,81,40,9,34,1,35,46,58,14,81,16,76,60,6,66,39,87,24,26,73,83,98,92,72,11,52,65,99,76,16,6
72,37,7,82,10,36,47,87,49,43,11,48,35,27,32,48,54,24,54,80,25,87,99,72,30,33,16,62,67,28,58,71,12,3,9,46,31,63,13,87,39,3,16,16,79,22,69,34,25,94,67,63,36,48,58,26,51,22,44,43,15,11,2,75,42,88,16,72,85,72,6,21,25,50,96,49,72,36,50,76,48,90,50,10,95,86,3,84,65,67,0,4,60,81,25,27,2,53,49,45,90
73,15,70,49,10,23,44,78,33,76,68,64,29,78,81,21,87,9,69,63,20,9,74,70,55,89,72,64,76,36,93,72,54,52,50,9,99,80,73,92,91,4,67,60,76,37,78,61,83,16,99,42,81,59,30,26,93,85,0,94,88,50,57,45,52,64,48,50,24,20,0,82,26,98,8,48,46,81,3,32,9,40,20,1,92,82,10,82,30,85,55,6,68,40,5,98,84,12,84,62,74
74,60,99,15,5,35,56,64,6,97,37,1,76,4,23,37,12,26,45,13,11,66,95,77,83,44,64,65,19,28,22,41,6,8,30,48,40,87,3,39,34,71,42,62,98,74,36,21,4,27,62,66,90,36,15,68,77,59,15,43,56,97,85,0,53,49,25,97,72,54,18,98,35,75,57,51,42,98,7,21,75,30,6,85,66,60,12,62,48,70,76,82,87,15,73,2,24,88,81,33,100
75,90,46,70,52,25,16,63,30,96,100,67,16,83,30,0,94,65,67,33,77,84,76,1,4,55,8,48,10,69,60,69,51,64,94,57,21,40,43,1,55,99,83,28,41,84,12,66,52,62,15,81,43,30,23,12,53,31,0,54,90,83,38,98,59,70,58,4,74,75,10,81,5,82,52,21,10,48,15,54,45,75,13,22,52,56,86,43,50,57,25,81,71,19,80,76,98,99,82,4,32
76,7,26,35,37,50,17,28,41,40,10,92,64,86,88,42,99,14,45,76,26,39,25,19,65,15,36,56,46,83,69,54,87,99,84,3,30,10,73,1,3,52,86,43,56,98,47,74,10,58,74,10,96,2,64,51,15,77,80,72,14,78,95,83,22,25,11,65,45,81,16,51,65,36,13,9,73,85,61,77,77,57,5,86,57,12,63,56,21,13,32,78,24,45,63,66,87,2,20,75,27
77,75,99,24,25,17,22,31,100,19,15,46,72,98,94,83,32,5,85,9,52,49,71,97,44,22,48,45,30,2,11,94,85,2,27,28,17,2,68,71,18,64,88,90,80,93,87,94,53,96,27,7,32,66,18,62,42,78,39,88,89,42,91,56,55,40,69,46,25,86,62,26,22,44,68,36,76,86,33,88,58,64,80,6,59,23,44,0,68,46,90,11,34,78,81,9,70,86,94,24,7
78,78,64,37,41,95,54,82,40,66,21,92,2,6,95,69,89,3,21,0,43,6,43,54,4,27,86,4,53,90,4,55,66,80,34,98,15,95,63,56,98,36,22,96,8,15,16,7,34,54,99,6,62,48,22,97,37,69,32,58,9,10,70,45,59,12,77,42,9,68,27,97,94,37,54,82,5,96,48,33,66,40,36,10,87,16,71,3,63,25,75,56,21,48,73,4,67,57,57,48,6
79,63,28,48,35,77,30,81,91,38,73,54,55,15,57,2,49,86,71,37,82,47,15,71,92,33,52,26,32,38,35,87,37,66,36,89,31,44,41,6,13,11,100,88,97,60,49,97,37,38,67,59,77,66,87,42,20,48,47,54,24,15,54,92,90,57,9,8,54,40,100,32,99,35,89,26,30,83,48,63,21,8,80,23,95,16,49,25,98,77,30,74,98,43,70,6,59,2,35,61,87
80,3,43,84,45,99,67,96,1,36,10,51,89,38,99,35,25,70,92,90,52,68,26,8,86,41,10,64,33,37,40,21,67,50,73,6,89,17,88,74,65,40,6,2,33,99,93,44,69,30,53,40,3,92,84,84,18,43,94,33,81,57,92,8,69,93,93,98,56,2,41,79,93,81,28,83,12,79,32,98,56,7,29,11,68,55,39,14,41,85,90,57,96,55,27,23,49,94,86,60,36
81,32,83,67,68,93,95,95,84,70,24,81,12,71,6,84,10,48,59,39,79,8,54,71,69,51,50,8,75,10,91,96,83,72,68,14,10,75,32,64,13,42,81,97,15,15,92,17,67,38,51,67,23,96,93,70,36,0,74,82,16,95,47,35,46,70,97,6,91,5,95,88,46,50,64,33,60,95,30,28,95,36,70,35,80,76,56,56,21,53,77,69,98,57,32,3,16,71,53,71,44
82,85,72,86,78,16,44,52,99,85,47,20,96,11,59,34,50,10,62,4,79,27,53,32,74,99,94,2,91,4,19,93,95,80,56,94,31,73,30,69,22,82,46,100,97,17,53,63,3,70,32,26,51,11,56,100,38,19,73,2,36,67,73,93,94,4,72,94,22,92,90,92,72,30,39,66,99,44,48,94,34,91,63,8,71,75,11,84,42,81,14,35,31,96,58,20,3,7,1,4,25
83,99,61,60,97,99,100,68,89,29,0,84,50,67,98,98,92,69,89,73,44,48,58,69,67,68,62,33,29,56,79,71,92,21,91,55,5,98,94,71,31,56,61,98,67,30,67,20,50,63,1,82,0,35,66,26,51,18,14,31,4,7,75,79,82,15,33,55,41,16,51,58,46,26,71,0,75,32,42,2,19,52,58,59,24,90,22,86,30,62,94,52,19,38,87,78,84,89,50,28,19
84,23,26,6,59,38,48,71,94,13,7,86,27,71,31,21,82,13,66,77,46,72,52,75,47,56,88,3,77,65,48,24,59,15,87,85,83,63,76,2,63,67,31,21,19,79,26,16,95,12,66,23,54,74,58,62,73,81,33,91,96,27,35,47,23,5,48,22,76,75,47,25,63,85,19,65,19,80,42,44,96,59,77,78,95,5,54,3,58,99,81,42,94,30,81,1,32,70,13,66,99
85,8,23,35,97,76,12,81,96,51,60,14,22,27,70,30,77,60,63,56,70,86,98,64,2,30,79,19,88,7,63,11,33,58,74,43,74,1,30,14,45,55,5,69,91,65,29,44,22,81,13,77,17,15,19,13,76,40,18,90,96,84,8,78,52,95,46,83,37,61,39,67,29,74,15,9,56,47,29,18,38,16,59,72,41,53,0,52,90,28,12,65,54,81,97,19,16,85,49,88,73
86,65,93,84,7,16,87,53,47,61,31,50,96,78,98,94,29,54,88,45,10,76,50,65,44,41,42,69,28,3,1,99,12,54,68,85,94,86,55,54,33,76,7,32,23,42,53,20,56,43,16,56,90,99,1,30,16,41,38,67,50,23,75,98,65,3,54,89,79,22,30,56,11,72,6,12,12,4,41,81,79,41,1,20,40,54,5,17,11,57,40,3,18,92,57,7,91,37,17,92,99
87,45,44,16,16,84,53,1,57,60,94,85,13,47,85,20,99,34,62,37,23,36,36,68,39,42,64,42,89,50,25,16,22,54,24,61,59,91,74,2,56,36,5,32,27,85,94,63,55,0,46,83,20,27,44,5,53,72,53,99,91,47,79,95,8,39,15,20,6,55,40,2,95,65,20,80,8,50,15,0,87,17,12,67,71,12,81,83,64,99,82,17,31,48,65,34,51,72,51,66,46
88,69,14,69,47,85,41,44,14,67,31,27,64,73,19,63,98,21,31,15,15,17,47,53,91,45,43,90,16,27,5,17,63,66,90,66,62,51,16,6,1,33,9,12,47,69,17,11,70,63,71,98,34,83,19,32,40,18,66,7,19,37,6,69,79,39,78,51,31,86,17,29,96,21,27,55,69,98,9,98,69,76,97,32,11,99,44,18,71,25,85,13,45,0,43,6,29,55,17,51,28
89,11,81,88,32,80,87,0,30,10,16,68,75,35,90,25,10,42,4,62,11,4,25,14,20,42,7,37,5,84,93,14,32,6,77,92,54,78,17,73,18,67,68,78,46,40,41,69,28,91,76,69,55,91,26,15,27,48,100,46,57,36,38,95,79,45,85,7,13,50,96,9,13,62,75,91,94,43,74,51,18,62,75,78,68,42,88,45,25,30,17,51,25,22,44,36,87,50,27,34,92
90,6,13,67,17,70,31,49,89,82,52,41,91,85,35,58,64,7,11,71,28,77,38,85,52,79,55,57,93,48,9,95,11,68,9,35,44,18,59,43,24,21,85,2,14,50,64,30,42,91,88,82,62,28,25,37,5,93,83,11,43,11,90,36,46,0,33,17,91,15,85,49,51,94,9,67,89,54,32,2,80,83,47,67,82,21,20,24,9,71,28,30,91,92,47,88,13,64,31,64,57
91,51,58,26,14,97,74,98,80,74,80,65,91,51,39,2,2,11,83,95,62,72,68,34,67,90,54,6,88,9,85,78,50,89,48,91,62,37,39,14,93,31,51,88,35,23,84,75,31,61,21,4,31,11,6,87,16,19,55,54,75,54,82,28,14,52,96,73,10,79,8,71,28,94,7,20,65,77,3,54,90,14,74,51,23,35,74,48,11,35,45,77,52,67,69,55,50,92,57,39,25
92,87,35,68,99,31,93,55,29,57,97,89,55,6,97,12,93,59,7,90,0,97,25,93,28,23,85,18,83,25,75,5,32,4,10,98,46,92,17,100,28,6,8,82,55,0,84,29,82,46,68,59,56,38,76,26,91,9,52,34,46,38,36,4,49,39,35,20,81,35,69,54,70,3,62,24,100,85,46,13,2,87,63,91,61,99,86,34,66,71,29,50,80,94,77,81,65,64,31,97,46
93,98,41,53,57,0,98,34,73,61,43,43,98,82,17,87,30,14,60,18,45,80,31,36,50,83,67,23,27,99,19,15,1,80,95,88,63,28,17,23,4,1,82,28,23,19,65,46,20,71,18,77,49,45,39,46,6,19,51,48,6,84,7,48,38,78,82,79,60,8,36,63,50,77,37,74,95,3,6,73,86,22,59,81,81,85,61,4,40,6,22,52,87,1,8,62,95,23,57,17,83
94,98,90,75,56,70,58,94,44,99,69,80,48,41,39,67,2,6,51,24,15,84,27,16,9,16,75,20,0,39,49,48,97,39,4,24,15,92,99,88,58,78,1,66,60,76,26,35,16,43,8,56,39,77,89,4,89,24,38,67,54,86,68,86,24,94,6,20,64,9,16,42,37,71,46,60,3,10,78,97,37,100,47,1,69,17,88,49,57,9,84,28,77,51,2,65,81,14,31,25,57
95,71,44,0,81,46,32,73,1,70,97,59,90,72,40,89,24,71,79,53,100,1,49,89,45,49,54,35,51,12,84,60,84,45,44,12,45,86,100,9,41,21,34,3,90,25,22,31,64,37,54,39,8,21,25,43,59,14,12,39,51,49,10,97,35,84,60,96,69,69,35,89,62,55,30,83,66,23,17,44,96,4,61,94,100,68,1,62,84,98,31,8,37,34,69,79,8,42,67,33,43
96,41,1,67,98,79,95,92,4,0,16,18,64,70,30,33,62,51,0,43,43,75,42,97,60,74,31,36,48,93,40,72,71,23,94,56,44,43,55,81,31,34,62,95,59,46,77,1,86,51,30,46,91,27,66,95,21,97,15,74,27,16,50,15,91,72,99,41,94,24,19,69,80,97,3,88,66,56,86,36,58,46,80,83,94,8,56,74,19,56,76,36,35,44,86,2,85,34,62,43,76
97,26,89,91,71,17,29,58,13,74,6,44,8,81,34,90,21,20,63,75,99,36,7,99,60,98,29,71,48,94,92,5,38,33,2,32,26,34,10,7,65,37,47,67,23,70,8,59,97,70,8,36,13,57,14,76,95,59,94,12,27,91,17,21,10,80,81,7,41,95,0,72,60,8,63,31,44,92,17,68,36,84,70,43,44,60,32,77,5,36,79,86,19,46,38,88,90,26,36,29,13
98,99,98,80,83,98,6,23,11,35,96,30,66,42,80,33,65,83,26,97,57,40,95,34,39,88,100,19,84,9,78,61,2,78,1,69,93,96,100,13,91,99,15,98,78,7,9,94,68,8,13,7,67,81,47,29,91,25,76,95,2,1,38,14,35,95,45,41,78,35,66,0,34,38,63,24,2,5,15,10,44,100,55,66,13,97,24,34,1,13,17,30,99,80,63,61,94,73,40,66,65
99,19,5,97,56,94,41,23,65,15,40,15,69,38,0,92,51,13,65,92,88,87,2,27,6,10,91,56,56,68,69,51,42,84,8,29,62,90,45,16,35,29,15,1,13,16,21,8,54,77,6,79,88,43,3,20,45,40,68,74,67,100,20,16,62,40,91,12,77,85,50,57,32,3,91,89,91,26,31,90,29,54,55,67,93,10,31,68,96,49,56,32,49,65,17,100,17,10,78,60,93
100,26,79,71,30,63,10,53,83,52,33,73,62,68,89,86,9,43,92,43,70,93,5,78,40,8,54,47,69,79,76,81,66,26,0,10,27,76,62,24,2,3,13,44,3,67,41,3,56,97,99,52,83,92,22,56,76,74,75,51,37,2,30,86,100,54,30,36,68,78,27,55,7,67,32,46,18,70,38,98,9,12,14,98,65,86,47,30,76,49,24,54,41,21,35,35,37,43,85,7,75
101,4,53,35,32,85,55,20,36,72,12,68,1,30,37,77,49,8,83,93,28,8,43,61,55,5,53,12,51,2,21,36,29,74,72,94,76,16,37,0,100,55,63,47,19,51,9,26,14,7,86,34,11,34,44,12,1,62,54,71,59,2,27,81,87,79,90,21,40,44,27,71,61,56,49,35,68,62,100,66,13,64,43,55,78,24,11,25,42,66,42,83,14,71,45,89,53,41,76,64,67
102,15,32,7,41,70,58,39,41,53,12,77,53,22,81,33,12,13,85,83,64,54,97,41,17,34,6,47,59,2,92,5,31,7,4,19,45,92,20,59,27,84,38,30,62,32,74,35,62,45,25,55,82,76,77,16,23,65,89,19,75,51,23,11,66,93,73,48,11,54,99,98,73,54,48,74,64,47,70,72,73,87,87,35,24,43,33,11,15,8,27,21,52,77,49,70,19,92,53,47,30
103,60,21,1,6,18,100,68,35,49,7,92,73,23,36,75,87,18,80,40,4,45,86,34,36,20,60,23,78,40,74,43,3,6,95,90,38,30,65,58,4,34,98,52,76,14,92,32,61,18,22,81,1,94,36,71,27,28,74,42,15,9,38,2,87,67,21,86,79,14,31,27,35,47,53,44,36,28,35,74,13,25,89,57,97,61,51,94,57,6,98,10,56,13,36,11,32,77,6,40,69
104,31,48,88,91,79,0,29,23,90,77,6,61,78,95,53,64,28,96,32,18,7,5,72,69,1,42,97,22,14,81,97,37,31,18,5,91,63,36,57,91,38,69,69,34,0,40,44,13,46,8,32,83,67,6,46,32,16,32,44,75,20,82,58,31,62,4,71,28,100,80,14,54,94,45,18,99,72,68,36,1,10,96,98,34,42,82,60,69,46,10,51,80,10,38,29,22,58,70,77,55
105,5,6,89,75,42,80,73,32,80,14,85,7,19,68,43,0,25,56,97,89,41,66,87,88,57,85,71,63,21,7,5,62,21,2,42,81,31,33,44,66,43,38,23,62,79,24,0,69,59,68,32,89,34,73,33,70,6,1,51,36,99,31,49,59,18,72,7,58,83,51,10,57,21,86,100,83,40,38,8,43,90,73,7,4,89,47,4,83,6,49,4,65,62,37,99,26,30,89,97,37
106,95,72,46,71,85,23,69,57,4,1,57,71,14,34,80,77,80,47,61,67,22,57,9,92,5,15,55,94,59,52,91,81,86,54,4,65,37,14,18,50,25,45,0,35,29,57,26,91,44,97,44,5,75,99,93,35,1,18,100,70,77,73,11,99,83,88,97,85,49,96,43,11,30,96,84,81,69,69,46,75,100,8,74,36,37,95,21,31,93,3,94,84,7,7,92,58,90,0,39,91
107,56,31,85,85,75,35,75,27,17,69,1,68,12,41,46,30,34,38,55,44,5,87,32,82,45,69,93,58,27,30,47,50,14,99,36,6,91,35,39,17,0,59,97,39,27,17,40,94,73,55,32,53,61,10,96,8,24,79,7,49,54,98,7,60,41,43,74,5,25,27,21,47,36,30,87,9,25,7,53,87,51,25,13,76,5,26,90,80,97,4,59,65,28,33,87,65,42,64,64,91
108,77,4,1,17,13,89,84,74,88,17,95,91,70,94,85,40,25,94,12,45,44,15,16,80,70,16,16,55,68,18,85,2,64,14,33,38,37,74,86,32,26,87,28,24,94,65,94,20,77,98,51,46,98,91,60,90,4,39,19,51,77,23,24,24,58,51,51,90,19,35,66,83,77,45,73,97,33,56,75,9,47,56,71,6,38,100,79,53,15,35,91,79,15,47,40,46,49,23,57,50
109,16,53,27,98,96,66,98,49,4,6,29,62,15,15,46,44,53,79,40,6,52,17,42,5,2,92,48,92,59,40,63,88,23,13,89,2,89,95,55,57,53,19,67,7,18,6,84,29,44,15,9,24,14,11,72,4,85,66,8,33,42,26,54,53,89,26,49,45,42,1,60,88,9,25,67,17,54,92,60,57,68,97,2,75,96,56,68,14,35,34,26,54,77,98,87,31,25,4,34,86
110,81,28,76,65,32,21,69,4,32,14,69,11,72,33,12,26,23,43,47,64,1,72,90,38,84,77,11,84,13,37,56,54,24,68,65,36,64,75,43,2,22,49,100,42,80,26,84,74,1,14,36,93,2,99,17,69,0,34,7,81,73,98,37,60,67,46,48,76,98,77,93,30,40,54,36,23,29,88,16,88,30,53,0,63,58,40,55,89,53,37,93,14,53,32,67,63,12,32,17,44
111,9,50,69,60,0,68,24,47,67,43,55,23,100,73,51,76,93,66,31,53,5,2,46,24,23,22,58,93,21,48,92,17,75,88,85,86,53,5,52,89,95,67,47,95,37,39,89,5,51,31,73,46,46,69,48,33,53,51,81,43,40,9,38,25,83,38,93,66,25,90,80,10,39,84,80,86,20,5,40,48,1,47,46,85,93,9,29,55,8,0,80,17,100,28,29,76,41,9,89,55
112,36,1,0,21,47,6,30,85,81,58,85,90,100,15,18,4,35,65,87,11,11,13,69,30,37,89,32,1,98,49,8,1,43,7,34,8,97,66,56,8,70,61,38,1,29,70,67,0,97,15,50,54,58,89,93,77,34,99,65,15,36,47,72,78,24,38,88,25,37,96,100,75,2,7,19,76,71,70,5,100,81,19,56,17,71,99,74,71,16,12,49,16,86,6,11,64,73,63,28,24
113,71,25,22,51,49,67,60,82,69,9,82,65,18,68,55,35,21,97,47,47,6,52,68,59,88,98,58,48,70,90,91,19,49,10,53,88,70,21,6,69,1,18,97,56,14,6,21,74,48,62,6,36,45,28,6,1,29,100,59,96,25,96,100,32,67,17,97,94,10,70,78,37,25,81,77,23,74,89,61,48,45,95,15,80,42,70,82,64,30,32,96,64,5,25,23,32,26,39,88,90
114,14,63,91,7,97,9,7,85,72,56,0,84,83,5,63,17,59,35,15,84,76,5,5,40,92,28,69,48,63,66,97,95,55,58,45,92,26,74,81,86,77,58,65,79,92,37,58,20,53,72,42,47,80,28,45,75,2,60,83,7,72,96,75,33,16,48,29,7,66,78,73,37,84,98,34,5,37,25,16,67,53,72,13,76,89,94,97,61,13,78,10,57,79,3,64,79,85,10,54,69
115,6,92,86,88,52,46,63,67,39,72,41,48,99,13,80,50,6,9,50,80,65,74,97,26,38,58,16,57,61,73,35,7,26,20,72,13,25,25,61,61,59,92,38,65,46,50,91,10,65,92,91,63,97,95,51,60,16,75,51,96,22,41,42,13,20,35,35,56,44,77,96,7,100,9,42,71,60,25,32,51,78,89,3,45,1,47,83,6,94,30,38,67,46,83,3,26,25,55,64,88
116,98,74,70,53,91,52,85,100,58,19,36,59,59,14,12,33,15,49,28,19,42,65,15,98,18,51,59,51,50,91,24,84,70,44,51,93,94,36,22,26,7,40,100,8,7,16,3,48,35,69,10,100,86,42,8,71,14,44,74,24,43,28,87,83,79,98,13,52,62,77,56,62,1,2,22,63,92,80,50,52,91,58,84,11,58,36,60,85,11,98,41,51,0,86,93,75,91,52,82,66
117,94,84,47,33,5,76,43,97,35,39,11,93,75,21,74,72,74,100,77,10,98,20,63,95,95,93,59,35,37,39,23,42,80,18,89,38,55,1,32,73,21,45,27,40,91,12,43,28,38,13,50,98,7,54,60,13,77,29,100,0,18,93,64,32,16,86,82,72,13,27,50,3,75,11,96,98,51,66,14,16,80,39,100,11,9,21,45,97,100,75,74,12,28,32,3,24,37,26,45,68
118,6,19,11,77,49,100,67,83,34,54,55,42,8,39,66,28,26,27,30,8,40,56,62,39,72,7,69,85,45,22,53,86,52,15,32,85,14,76,79,10,99,50,39,81,17,100,25,54,90,58,55,30,31,38,77,7,69,81,25,34,6,95,27,51,2,56,58,80,38,67,47,27,10,43,23,36,8,7,91,30,39,98,60,43,93,24,31,73,10,43,18,29,27,14,4,75,93,61,44,100
119,72,68,55,47,55,58,13,71,8,17,1,47,27,40,26,3,76,16,72,42,85,97,31,28,90,72,50,64,4,26,38,40,99,19,90,90,80,18,68,63,96,29,98,23,36,69,72,33,83,4,58,63,32,51,63,14,95,97,3,38,94,26,23,62,12,62,91,78,34,29,53,67,21,99,19,84,25,12,70,70,47,49,26,24,32,78,7,43,31,4,40,11,21,34,45,69,4,21,66,26
120,20,72,85,63,73,73,49,5,70,41,92,3,83,62,44,16,66,77,86,16,20,16,61,33,98,49,29,38,86,43,46,27,56,17,47,75,0,56,33,83,30,23,80,95,25,18,0,44,53,99,70,60,96,29,1,22,40,76,98,87,88,100,78,37,21,72,36,31,29,5,40,33,46,29,31,53,35,25,18,58,16,66,63,82,0,77,89,34,25,62,83,18,11,45,56,34,22,13,99,36
121,63,47,40,10,61,45,60,82,89,59,90,38,22,39,40,83,28,35,56,24,33,60,44,75,94,94,54,32,52,76,93,68,18,41,86,18,39,86,11,94,3,22,42,48,50,66,61,30,20,61,96,7,43,53,23,37,50,47,82,37,11,18,40,93,3,88,76,86,53,44,33,67,34,53,15,25,19,41,6,82,98,63,82,85,79,16,88,35,46,18,39,66,90,90,95,8,76,3,89,10
122,27,71,74,6,16,18,90,21,36,74,84,91,61,13,30,82,95,49,37,22,98,23,88,18,50,11,50,74,100,9,99,39,46,32,77,48,28,75,55,41,74,58,41,12,40,72,75,74,86,24,55,27,29,18,33,42,32,76,18,77,69,94,32,17,87,20,29,57,77,56,11,4,50,7,28,97,1,97,44,36,92,18,82,13,38,4,47,70,82,78,57,45,57,22,55,2,96,89,55,27
123,30,74,7,100,89,34,17,59,15,33,66,11,60,56,75,54,22,85,56,77,79,61,99,48,80,20,100,2,84,27,46,9,38,95,90,25,23,13,52,22,85,54,14,87,75,84,9,63,30,25,85,10,28,54,61,44,66,30,14,21,54,93,90,5,64,75,45,95,69,21,60,44,51,93,70,30,17,68,38,93,3,95,5,18,2,77,73,23,24,47,33,34,36,76,99,94,38,66,28,11
124,0,20,61,49,58,67,60,64,100,44,73,57,45,16,58,50,84,12,40,1,29,77,18,26,60,27,91,6,81,70,51,60,28,52,52,47,92,18,32,85,66,69,59,78,25,15,87,8,41,5,22,24,10,37,27,12,60,13,31,27,76,0,89,25,6,81,56,73,85,78,10,3,94,12,16,42,46,26,73,7,51,57,62,96,12,9,56,91,58,21,95,21,73,48,55,28,34,70,41,16
125,25,76,64,22,10,45,89,72,92,20,98,14,6,73,19,97,53,75,36,67,72,51,96,63,6,75,74,83,7,89,29,63,22,50,17,93,93,84,45,21,37,45,99,69,16,44,6,6,8,16,13,32,71,43,15,36,35,99,43,84,37,50,77,60,82,47,12,65,47,47,57,84,32,100,20,99,11,85,34,60,20,74,71,75,55,46,41,82,0,11,6,51,90,67,58,63,58,20,12,83
126,45,13,50,31,97,89,32,36,61,74,64,98,92,98,70,5,22,32,92,84,21,86,17,76,3,45,53,15,31,49,49,76,34,66,48,22,73,23,4,67,41,4,32,76,63,53,56,84,63,14,100,91,93,83,86,66,97,61,70,36,58,21,64,62,33,88,44,8,18,66,86,73,38,18,33,13,4,54,1,0,72,55,13,49,86,48,42,36,83,26,73,23,11,15,44,32,69,70,96,58
127,27,86,17,30,70,64,74,38,85,76,28,50,94,76,69,43,72,90,17,58,56,25,71,36,81,54,27,31,10,81,50,40,19,98,98,26,4,74,71,69,76,59,2,75,11,62,90,51,41,97,57,53,45,14,95,80,53,61,81,51,41,43,46,27,28,44,64,68,84,85,19,37,44,3,13,31,99,41,36,49,75,2,38,42,25,12,69,91,87,16,12,14,33,12,43,29,83,91,67,38
128,0,44,23,81,3,20,8,10,33,37,92,28,78,13,98,16,52,19,12,9,3,31,45,100,63,64,81,9,90,13,86,53,13,89,46,30,69,91,1,24,98,98,65,58,34,74,66,27,38,19,21,81,66,83,93,28,47,10,55,9,42,38,5,99,77,5,28,72,93,56,5,65,64,5,78,22,3,37,79,7,63,36,96,87,54,57,59,70,56,64,57,43,92,37,85,97,9,68,30,11
129,97,38,63,87,21,55,56,91,37,44,11,0,54,48,13,76,87,33,88,61,21,44,73,77,79,40,55,14,63,72,80,56,100,23,59,87,83,91,41,5,36,39,12,68,73,43,97,57,11,100,44,43,91,68,100,93,32,73,39,86,42,22,28,9,59,13,84,38,56,95,56,5,2,14,0,80,11,32,60,96,86,67,63,75,9,40,88,30,69,35,11,33,86,76,44,88,63,86,92,63
130,53,51,77,76,12,2,35,58,54,67,62,30,100,71,76,47,22,82,30,45,62,35,13,48,12,59,46,68,43,34,19,62,85,6,22,47,30,43,15,54,31,55,62,56,100,71,93,43,91,21,42,28,42,71,88,15,50,8,88,34,98,57,60,38,93,76,66,24,47,71,17,95,69,97,47,62,13,45,83,88,66,32,46,56,1,96,23,96,27,98,80,52,31,67,95,86,59,41,39,84
131,8,3,80,52,96,13,0,98,79,38,28,82,25,22,44,10,12,55,4,6,74,25,75,38,93,46,4,14,9,4,37,11,85,2,37,36,24,43,87,61,13,59,88,64,59,54,65,67,99,71,71,12,53,85,27,96,68,54,20,61,40,55,89,29,83,60,91,1,92,100,25,79,20,54,67,46,92,13,19,15,29,89,25,28,48,40,41,55,93,64,33,58,88,58,30,1,70,58,32,61
132,90,41,7,52,65,23,30,95,59,67,8,26,1,17,47,10,64,54,84,4,71,39,83,64,34,5,61,3,63,18,98,50,70,41,89,75,34,28,18,32,42,60,63,32,39,20,97,85,91,86,65,82,26,9,37,87,66,38,50,14,8,10,4,20,44,5,25,71,69,67,95,4,57,60,54,39,51,6,22,38,80,56,23,86,25,71,43,75,31,31,53,98,42,38,1,11,78,40,2,61
133,92,96,95,41,65,72,69,95,7,4,55,73,44,67,22,7,82,39,34,0,87,81,60,21,11,83,15,63,19,32,90,42,6,33,4,13,41,4,13,4,21,96,17,87,14,31,42,24,31,38,23,88,73,39,27,64,21,30,5,98,84,91,14,12,83,96,83,30,4,79,63,71,87,16,98,63,98,20,85,36,66,97,3,58,31,43,77,71,83,40,12,24,57,84,4,14,53,75,16,90
134,39,36,73,33,32,60,77,88,95,28,90,29,33,81,19,91,42,40,28,2,62,16,12,7,93,81,66,32,16,18,83,32,51,92,47,7,18,66,37,57,62,9,24,65,100,53,52,100,21,8,27,24,78,1,87,23,51,78,62,44,97,29,20,40,84,70,60,37,78,33,18,25,73,51,93,21,86,80,86,84,70,66,64,10,39,25,72,35,67,49,50,17,82,35,86,19,69,97,61,13
135,81,66,79,39,65,78,9,45,55,32,15,30,46,1,32,11,2,63,4,24,45,59,3,30,16,62,30,45,1,65,15,71,86,93,0,52,81,78,5,26,94,76,71,58,55,38,89,44,0,35,30,81,66,43,13,4,30,61,31,55,80,17,23,21,32,100,29,51,86,8,49,97,54,84,23,17,38,58,45,86,64,23,64,73,83,77,17,42,90,76,20,78,88,13,29,98,45,7,9,59
136,70,26,54,67,57,58,12,85,68,72,85,19,65,69,50,49,32,60,73,4,67,77,32,97,74,22,17,76,16,77,42,72,6,37,86,61,77,46,24,79,98,10,86,53,23,42,83,22,70,94,12,83,83,5,70,65,25,54,29,17,92,1,34,1,22,64,40,91,76,90,66,32,98,90,8,15,23,8,47,70,15,49,8,91,46,59,91,79,93,22,54,49,37,66,29,45,13,22,34,29
137,49,0,68,66,96,57,41,24,85,1,36,87,6,10,59,45,12,64,0,81,87,51,88,49,32,27,87,94,25,79,54,31,68,51,19,43,54,15,0,84,4,46,40,95,29,67,20,12,92,2,24,71,57,15,12,10,9,56,15,65,92,3,44,73,22,27,37,71,81,33,58,22,55,10,2,55,69,56,56,85,13,28,25,87,21,47,93,2,63,10,69,79,67,4,53,49,20,34,39,7
